"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
707000,VEN,2007,1,700111,2,SAL,2007,LOUIS,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700112,2,SAL,2007,MAGETRA,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700113,2,SAL,2007,MANEX,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700114,2,SAL,2007,MANPOWER,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700115,2,SAL,2007,MARBLAI,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700116,2,SAL,2007,MATRAY,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-315.000000,,,315.000000,NSS  21,66.150000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700117,2,SAL,2007,MEKOSON,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700118,2,SAL,2007,MEUSINVE,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-546.000000,,,546.000000,NSS  21,114.660000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700119,2,SAL,2007,MICE,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700120,2,SAL,2007,MIREI,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700121,2,SAL,2007,MMGROUP,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-315.000000,,,315.000000,NSS  21,66.150000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700122,2,SAL,2007,MOES,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700123,2,SAL,2007,NATALIS,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700124,2,SAL,2007,OLIVER,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700125,2,SAL,2007,ONDULINE,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700126,2,SAL,2007,OUTIPRES,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700127,2,SAL,2007,PARTENA,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700128,2,SAL,2007,PARTENAV,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700129,2,SAL,2007,PCSOLUTI,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700130,2,SAL,2007,PHYSIOL,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700131,2,SAL,2007,PLEIN,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700132,2,SAL,2007,POLYMAT,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700133,2,SAL,2007,POMMEE,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700134,2,SAL,2007,PONCINLG,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700135,2,SAL,2007,QUALIBEL,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700136,2,SAL,2007,RASKIN,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700137,2,SAL,2007,RENSON,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700138,2,SAL,2007,RENSONFI,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700139,2,SAL,2007,RUWET,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-315.000000,,,315.000000,NSS  21,66.150000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700140,2,SAL,2007,SABAM,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700141,2,SAL,2007,SATRACOM,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700142,2,SAL,2007,SCHMITZ,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700143,2,SAL,2007,SEEBEN,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700144,2,SAL,2007,SERVIPL,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700145,2,SAL,2007,SERVPART,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700146,2,SAL,2007,SIEMAT,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700147,2,SAL,2007,SNEL,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700148,2,SAL,2007,SOBELVIN,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700149,2,SAL,2007,STUDIOPO,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700150,2,SAL,2007,SYNERGIE,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700151,2,SAL,2007,TENSACHE,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700152,2,SAL,2007,TERRY,2007-01-12,2007-01-31,COTISAT  09/01/2007 Cotisation 2007,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:02,400000,,0,,,,,
707000,VEN,2007,1,700153,2,SAL,2007,THIRYSA,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-315.000000,,,315.000000,NSS  21,66.150000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700154,2,SAL,2007,THUNUS,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement  Coti,-250.000000,,,250.000000,NSS  21,52.500000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700155,2,SAL,2007,TNT,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700156,2,SAL,2007,UNIBOX,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-315.000000,,,315.000000,NSS  21,66.150000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700157,2,SAL,2007,URBISIMM,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700158,2,SAL,2007,VANDEGAA,2007-01-12,2007-01-31,COTISAT  10/01/2007 Renouvellement Cotis,-300.000000,,,300.000000,NSS  21,63.000000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700159,2,SAL,2007,VANGANS,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-395.000000,,,395.000000,NSS  21,82.950000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
707000,VEN,2007,1,700160,2,SAL,2007,VECTIS,2007-01-12,2007-01-31,COTISAT  11/01/2007 Cotisation 2007,-260.000000,,,260.000000,NSS  21,54.600000,0.000000,,,,,1,,MEMBER,COT,NFIN,,,SCHILS,2008-01-07 13:07:03,400000,,0,,,,,
