"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ASECONDID,A,10","AFREE,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","DEPACC,A,10","PROVACC,A,10","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","AVATCAS,L,1","ACCTSECONDID,L,1","AMEMO,M,11","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","COSTRDEP,L,1","COST_DEP,A,8","COSTRPROD,L,1","COST_PROD,A,10","COSTRPROJ,L,1","COST_PROJ,A,8","TYPENDCHARGES,A,3","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
663000,0,Moins value,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,1,EXPENSE,,0,0,,,,,,,1,,1,,1,,,SCHILS,2007-02-19 16:32:09,SCHILS,2008-05-19 16:34:45,A,000,,0,0
665000,0,CHARGES EXCERCICES ANTERIEURS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,973,,,0,0,,2004-02-12 13:24:54,2004-04-16 16:14:03,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
666000,0,Autres charges exceptionnelles,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:25:16,2004-02-12 13:25:26,SCHILS,,,1,,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
691000,0,AFFECTATION DU RESULTAT,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:25:39,2004-02-12 13:25:49,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:00,M,,,0,0
7,1,COMPTES DE PRODUITS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:00,M,,,0,0
70,1,CHIFFRE D'AFFAIRES,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:00,M,,,0,0
700000,0,PUBLICATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,563,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2005-03-17 13:31:14,SCHILS,2008-05-19 16:34:45,A,000,,0,0
701000,0,AUTRES PUB,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,994,,,0,0,,2004-02-12 13:26:05,2004-02-12 13:26:22,SCHILS,,,1,PUBLIC,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701010,0,PUB G & R - PD,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1036,,,0,0,,2004-02-12 13:26:22,2004-02-12 13:26:43,SCHILS,,,1,PUBLIC,1,GAG,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701020,0,PUB G & R JML/MS,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:26:43,2004-03-08 15:38:30,SCHILS,,,1,PUBLIC,1,GAG,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701060,0,G & R Annonces - vente magazine,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:27:01,2004-02-12 13:27:16,SCHILS,,,1,PUBLIC,1,GAG,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701100,0,ABONNEMENTS FAILLITES,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:27:16,2004-02-12 13:27:32,SCHILS,,,1,PUBLIC,1,FAILLI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701110,0,ABONNEMENTS PROTETS,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,LIABILIT,,0,0,,2004-02-12 13:27:33,2004-02-12 13:27:52,SCHILS,,,1,PUBLIC,1,FAILLI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701200,0,PUB SITE + MAIL HEBDO,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:27:52,2004-02-12 13:28:05,SCHILS,,,1,PUBLIC,1,PUBSIT,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701300,0,CD ROM,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:28:05,2004-02-12 13:28:17,SCHILS,,,1,PUBLIC,1,CD,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701310,0,CD ROM MISE A JOUR,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:28:17,2004-02-12 13:28:29,SCHILS,,,1,PUBLIC,1,CD,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701400,0,PUB REPERTOIRE DES MEMBRES,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:28:29,2004-02-12 13:28:42,SCHILS,,,1,PUBLIC,1,REPERT,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701500,0,INFOS DIVERSES-VENTE LISTES-SWAP,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:28:42,2004-03-11 14:06:04,SCHILS,,,1,RI,1,SWAP,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701550,0,AUTRES PUBLICATIONS,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-03-11 14:01:37,2004-03-11 14:01:44,SCHILS,,,1,PUBLIC,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
701600,0,JOIGNEZ V/MAILING...,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-03-05 10:27:44,2004-03-05 10:28:06,SCHILS,,,1,PUBLIC,1,MAIL,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
702000,0,MANIFESTATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1197,INCOME,,0,0,,,,,,,1,EVENEM,1,,1,,,SCHILS,2005-03-17 15:58:15,SCHILS,2008-05-19 16:34:45,A,000,,0,0
702100,0,BCM,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1208,,,0,0,,2004-02-12 13:28:55,2004-02-12 13:29:04,SCHILS,,,1,EVENEM,1,,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
702200,0,CARROUSELS,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,LIABILIT,,0,0,,2004-02-12 15:22:12,2004-02-13 13:59:25,SCHILS,,,1,EVENEM,1,,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
702300,0,GRANDES INTERVIEWS,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:29:04,2004-02-12 13:29:20,SCHILS,,,1,EVENEM,1,INTERV,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
702400,0,FORUM INITIATIVES,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:29:20,2004-02-12 13:29:32,SCHILS,,,1,EVENEM,1,INIT,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
702500,0,AUTRES MANIFESTATIONS,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,770,,,0,0,,2004-02-12 13:29:32,2004-02-12 13:29:42,SCHILS,,,1,EVENEM,1,BICENT,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703000,0,LEGALISATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,RI,1,,1,,,SCHILS,2005-03-17 13:52:28,SCHILS,2008-05-19 16:34:45,A,000,,0,0
703110,0,CERTIFICATS D'ORIGINE,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,1,,,0,3,,,0,0,,2004-02-12 13:29:42,2004-02-12 13:29:53,SCHILS,,,1,RI,1,CO,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703120,0,LEGALISATIONS DIVERSES,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,1,,,0,4,,,0,0,,2004-02-12 13:29:53,2004-02-12 13:30:04,SCHILS,,,1,RI,1,CO,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703130,0,CARNETS ATA,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:30:04,2004-02-12 13:30:13,SCHILS,,,1,RI,1,ATA,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703140,0,LEGALISATIONS AMBASSADES,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,1,,,0,3,,,0,0,,2004-02-12 13:30:13,2004-02-12 13:30:25,SCHILS,,,1,RI,1,AMB,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703150,0,BELSIGN,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-02-12 13:30:25,2004-02-12 13:30:34,SCHILS,,,1,RI,1,BELSIG,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703160,0,TRADUCTIONS,,,,,,,C,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-02-12 13:30:34,2004-02-12 13:30:43,SCHILS,,,1,RI,1,TRADUC,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703161,0,INTERVENTION AWEX TRADUCTIONS,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-02-12 13:30:43,2004-02-12 13:30:58,SCHILS,,,1,RI,1,TRADUC,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703170,0,SWAP,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,4,,,0,0,,2004-04-15 14:47:43,2004-04-15 14:48:23,SCHILS,,,1,RI,1,SWAP,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
703180,0,FORMATIONS RI,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,RI,1,RELINT,1,NFIN,,SCHILS,2004-07-26 12:07:27,SCHILS,2008-05-19 16:34:45,A,000,,0,0
703190,0,DEJEUNERS/VISITES RI,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,RI,1,,1,,,SCHILS,2004-10-14 11:37:56,SCHILS,2008-05-19 16:34:45,A,000,,0,0
704000,0,AUTRES VENTES DIVERSES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2005-03-17 13:53:38,SCHILS,2008-05-19 16:34:45,A,000,,0,0
704110,0,DOSSIER PERMIS ENVIRONNEMENT,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:31:08,2004-02-12 13:31:18,SCHILS,,,1,ENVIRO,1,PERMIS,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
704120,0,DROIT ET DEBOURS,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,3,,,0,0,,2004-02-12 13:31:18,2004-02-12 13:31:27,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
704850,0,VENTES DIVERSES (livres),,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-03-24 11:49:57,2004-03-24 11:56:48,SCHILS,,,1,,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
704860,0,Secrétariat intendance,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,INCOME,,0,0,,2004-03-30 12:14:57,2004-03-31 11:20:33,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
704870,0,Gestions diverses (Edicov/Federaut/Ecci),,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,3,INCOME,,0,0,,2004-03-30 12:15:12,2004-03-31 11:20:49,SCHILS,,,1,ADM,1,,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705,1,FORMATIONS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 15:24:02,2004-02-13 13:59:14,SCHILS,,,0,FORMAT,0,NFIN,0,NFIN,,,,SCHILS,2007-03-02 10:26:00,M,,,0,0
705000,0,FORMATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,14,INCOME,,0,0,,,,,,,1,FORMAT,1,NFIN,1,NFIN,,SCHILS,2005-03-17 15:58:34,SCHILS,2008-05-19 16:34:45,A,000,,0,0
705100,0,FORMATIONS MANAGEMENT,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:32:08,2004-02-12 13:33:22,SCHILS,,,1,FORMAT,1,MANAG1,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705110,0,FORMATIONS RESSOURCES HUMAINES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,4,,,0,0,,2004-02-12 13:32:14,2004-02-12 13:33:18,SCHILS,,,1,FORMAT,1,MANAG4,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705120,0,FORMATIONS MARKETING,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:32:28,2004-02-12 13:33:13,SCHILS,,,1,FORMAT,1,,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705130,0,FORMATIONS INTRA ENTREPRISES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:32:35,2004-02-12 13:33:08,SCHILS,,,1,FORMAT,1,ENTREP,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705200,0,FORMATIONS ENVIRONNEMENT,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:32:44,2004-02-12 13:33:00,SCHILS,,,1,FORMAT,1,ENV,1,FORET,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705400,0,FORMATION EXPERIENTIELLE,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:33:44,2004-03-11 14:03:00,SCHILS,,,1,FORMAT,1,EXPERI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705450,0,AUTRES FORMATIONS,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-03-11 14:03:02,2004-03-11 14:03:09,SCHILS,,,1,FORMAT,1,,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705500,0,PLATO MANAGEMENT 300,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:33:51,2004-03-11 14:07:21,SCHILS,,,1,FORMAT,1,PLATO,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
7056,1,FOCUS THEMATIQUES,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 15:24:59,2004-03-05 10:45:36,SCHILS,,,0,FORMAT,0,NFIN,0,NFIN,,,,SCHILS,2007-03-02 10:26:00,M,,,0,0
705610,0,COACHING,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,3,,,0,0,,2004-02-12 13:34:09,2004-02-12 13:34:20,SCHILS,,,1,FORMAT,1,COACH,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705620,0,GESTION RESSOURCES HUMAINES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,5,,,0,0,,2004-02-12 13:34:20,2004-02-12 13:34:29,SCHILS,,,1,FORMAT,1,MANAG1,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705621,0,FOCUS RH,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,FORMAT,1,NFIN,1,NFIN,,SCHILS,2005-02-24 14:17:29,SCHILS,2008-05-19 16:34:45,A,000,,0,0
705630,0,STRATEGIE,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-02-12 13:34:29,2004-02-12 13:34:38,SCHILS,,,1,FORMAT,1,STRATE,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705640,0,COMMERCIAL,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:34:38,2004-02-12 13:34:47,SCHILS,,,1,FORMAT,1,COMMER,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705650,0,QUALITE ENVIRONNEMENT SECURITE,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:34:47,2004-02-12 13:35:05,SCHILS,,,1,FORMAT,1,QUALIT,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705660,0,LOGISTIQUE,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:35:05,2004-02-13 13:58:40,SCHILS,,,1,FORMAT,1,LOGIS,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705670,0,SECRETAIRES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,4,,,0,0,,2004-02-12 13:35:13,2004-02-13 13:58:47,SCHILS,,,1,FORMAT,1,SECRET,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705680,0,TOURISME,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:35:21,2004-02-12 13:35:28,SCHILS,,,1,FORMAT,1,TOURIS,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705700,0,CLUSTER EAU,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:35:28,2004-02-12 13:35:37,SCHILS,,,1,ADM,1,EAU,1,FEDECL,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705800,0,PETITS DEJEUNERS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:35:37,2004-02-12 13:35:47,SCHILS,,,1,FORMAT,1,PTIDEJ,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
705900,0,CONFERENCES DIVERSES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,FORMAT,1,,1,,,SCHILS,2004-10-14 11:37:39,SCHILS,2008-05-19 16:34:45,A,000,,0,0
706000,0,HONORAIRES ET PRESTATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,6,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2005-03-17 13:53:10,SCHILS,2008-05-19 16:34:45,A,000,,0,0
706020,0,PRESTATIONS INFORMATIQUES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:35:47,2004-02-12 13:35:59,SCHILS,,,1,INFORM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706030,0,MAINTENANCE CCI PACK,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:35:59,2004-02-12 13:36:10,SCHILS,,,1,INFORM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706600,0,IMMATRICULATION,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:36:21,2004-02-12 13:36:31,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706610,0,MODIFICATION IMMATRICULATION,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:36:31,2004-02-12 13:36:41,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706620,0,RADIATION,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:36:41,2004-02-12 13:36:50,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706630,0,PUBLICATIONS MB,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:36:50,2004-02-12 15:26:48,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706640,0,TVA,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:37:01,2004-02-12 13:37:08,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:45,M,,,0,0
706650,0,EXTRAITS BCE,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:37:08,2004-02-12 13:37:20,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
706660,0,LICENCES AGREATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:37:20,2004-02-12 13:37:29,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
706670,0,HONORAIRES CONSULTATION,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:37:29,2004-03-11 14:09:31,SCHILS,,,1,GECCI,1,GECCI,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
706671,0,Honoraires statuts + MB,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,GECCI,1,GECCI,1,NFIN,,SCHILS,2004-09-16 14:13:35,SCHILS,2008-05-19 16:34:46,A,000,,0,0
706672,0,Frais gestion & clôture dossier,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,ADM,1,DEBOUR,1,NFIN,,SCHILS,2004-09-16 14:12:45,SCHILS,2008-05-19 16:34:46,A,000,,0,0
707000,0,COTISATIONS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,11,,,0,0,,2004-02-12 13:37:57,2004-02-12 13:38:07,SCHILS,,,1,MEMBER,1,COT,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708000,0,PRESTATIONS DIVERSES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,3,,,0,0,,2004-02-12 13:38:07,2004-02-12 13:38:22,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708010,0,RBT COMMUNICATIONS TELEPHONE,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:38:22,2004-02-12 13:38:37,SCHILS,,,1,ADM,1,DEBOUR,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708020,0,HONORAIRES +MANDATS ADM.,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,,,,0,0,,2004-02-12 13:38:37,2004-02-12 13:38:47,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-07-22 12:22:51,M,,,0,0
708030,0,LOCATION SALLE & MATERIEL BUREAU,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-02-12 13:38:47,2004-03-11 14:03:49,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708050,0,TIMBRES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:38:54,2004-02-12 13:39:02,SCHILS,,,1,ADM,1,DEBOUR,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708060,0,COPIES,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:39:02,2004-02-12 13:39:08,SCHILS,,,1,ADM,1,DEBOUR,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708500,0,DEPLACEMENT RBT,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,INCOME,,0,0,,2004-03-04 16:59:06,2004-03-04 17:01:39,SCHILS,,,1,,1,DEBOUR,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708600,0,FRAIS DE PORT,,,,,,,C,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-03-05 10:42:37,2004-03-05 10:42:45,SCHILS,,,1,,1,DEBOUR,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
708700,0,RBT CATERING,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,1,INCOME,,0,0,,,,,,,1,,1,DEBOUR,1,NFIN,,SCHILS,2004-07-27 14:10:22,SCHILS,2008-05-19 16:34:46,A,000,,0,0
708800,0,RECETTES DIVERSES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,9,INCOME,,0,0,,,,,,,1,,1,,1,NFIN,,SCHILS,2004-07-28 12:24:58,SCHILS,2008-05-19 16:34:46,A,000,,0,0
709000,0,COMMISSIONS/SPONSORINGS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,16,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2005-12-16 10:00:59,SCHILS,2008-05-19 16:34:46,A,000,,0,0
71,1,VARIATION DE STOCKS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
